Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,Código,Región,Nombre comuna,Número de personas según proyecciones de población (*),Número de personas en situación de pobreza por ingresos (**),Porcentaje de personas en situación de pobreza por ingresos 2022,"Límite inferior
 (***)",Límite superior,Presencia de la comuna en la muestra Casen,"Tipo de estimación SAE 
(****)"
120000000,3372.0,149440.0,Maipú,CerroBlanco,2.0,2.0,75.0,149.0,1.0,10084070,Codalu Propiedades,,,,,,,,,,
120000000,3372.0,149440.0,Maipú,CerroBarón,4.0,2.0,82.0,104.0,1.0,10081031,Codalu Propiedades,,,,,,,,,,
120000000,3372.0,149440.0,Puente Alto,AvenidaLasNievesOriente,3.0,3.0,84.0,120.0,1.0,10080601,Codalu Propiedades,,,,,,,,,,
854160000,24000.0,1063711.0,Las Condes,RicardoCox,7.0,5.0,,800.0,4.0,10074591,Margarita Leiva Catalan,,,,,,,,,,
743831000,20900.0,926315.0,Lo Barnechea,CaminodelYunque,4.0,3.0,225.0,700.0,2.0,7086037,Platoni y Bonet Propiedades,,,,,,,,,,
151257500,4250.0,188366.0,San Bernardo,PasajeTurinPoniente,4.0,2.0,85.0,155.0,2.0,8657276,Rodrigo Cañas de la Cerda Propiedades,,,,,,,,,,
117589360,3304.0,146438.0,Puente Alto,PasajeIslaNavarino,3.0,2.0,102.0,86.0,1.0,9728294,Margarita Leiva Catalan,,,,,,,,,,
355900000,10000.0,443213.0,La Florida,LasChilcasNorte,3.0,2.0,140.0,1000.0,4.0,8574336,Gilmpb,,,,,,,,,,
622825000,17500.0,775623.0,Peñalolén,Elembalse,4.0,3.0,200.0,2000.0,,8574183,Gilmpb,,,,,,,,,,
60000000,1686.0,74720.0,Puente Alto,VillaDuraznal,3.0,1.0,,,1.0,9809866,Evelyn Carrillo Santander,,,,,,,,,,
46000000,1292.0,57285.0,La Granja,SantoTomás,3.0,1.0,,,,9809816,Evelyn Carrillo Santander,,,,,,,,,,
125000000,3512.0,155666.0,Puente Alto,LaPrimavera,3.0,2.0,,,2.0,9809787,Evelyn Carrillo Santander,,,,,,,,,,
125000000,3512.0,155666.0,Puente Alto,AvenidaMéxico,3.0,2.0,,154.0,2.0,7970355,Evelyn Carrillo Santander,,,,,,,,,,
176900000,4970.0,220299.0,Ñuñoa,Zañartu2740,4.0,2.0,100.0,124.0,1.0,9767097,,,,,,,,,,,
960752050,26995.0,1196453.0,Lo Barnechea,CaminodeLosCastores,6.0,6.0,350.0,1000.0,7.0,7923562,Rsa Gestión Inmobiliaria,,,,,,,,,,
178270310,5009.0,222005.0,Puente Alto,Canaldelaluz,3.0,3.0,99.0,157.0,2.0,6175452,Enfoque Propiedades,,,,,,,,,,
130000000,3653.0,161893.0,Puente Alto,Aguavivanorte,3.0,1.0,75.0,102.0,1.0,7809524,Enfoque Propiedades,,,,,,,,,,
140000000,3934.0,174346.0,Puente Alto,Cabrero,4.0,1.0,74.0,162.0,2.0,8107890,Enfoque Propiedades,,,,,,,,,,
122000000,3428.0,151930.0,Maipú,Losmoais,3.0,1.0,91.0,138.0,1.0,9302068,,,,,,,,,,,
247350500,6950.0,308033.0,Buin,CamiloBerriosQuintanilla,3.0,3.0,112.0,240.0,2.0,7970036,Propiedades Abarca,,,,,,,,,,
432418500,12150.0,538504.0,La Reina,CarlosSilvaVildósola,5.0,4.0,140.0,220.0,2.0,6133981,Equus Gestión Inmobiliaria,,,,,,,,,,
203000000,5704.0,252802.0,Puente Alto,Independencia381,4.0,3.0,113.0,178.0,2.0,8189896,Giovanna Pomar,,,,,,,,,,
274043000,7700.0,341274.0,Puente Alto,Lamontura,4.0,3.0,122.0,374.0,2.0,6943932,Enfoque Propiedades,,,,,,,,,,
93000000,2613.0,115816.0,Puente Alto,PasajelaCañadaOriente,2.0,2.0,49.0,80.0,1.0,8548548,Enfoque Propiedades,,,,,,,,,,
569440000,16000.0,709141.0,Vitacura,Géminisii,3.0,2.0,140.0,310.0,2.0,5893319,,,,,,,,,,,
208201500,5850.0,259280.0,Quilicura,EduardoMaira,3.0,2.0,145.0,247.0,4.0,8176688,Margarita Leiva Catalan,,,,,,,,,,
164000000,4608.0,204234.0,Puente Alto,Sanmaximo,3.0,2.0,89.0,181.0,3.0,8448868,Enfoque Propiedades,,,,,,,,,,
675000000,18966.0,840598.0,La Reina,JoséZapiola8774,4.0,3.0,150.0,210.0,2.0,2272898,Helena de Troya,,,,,,,,,,
480465000,13500.0,598337.0,Peñalolén,AlvaroCasanova355,5.0,4.0,220.0,340.0,2.0,7891532,Equus Gestión Inmobiliaria,,,,,,,,,,
170000000,4777.0,211706.0,Santiago,Ñuble49,2.0,1.0,85.0,100.0,,6682214,,,,,,,,,,,
76000000,2135.0,94645.0,Puente Alto,PasajeQuechua02338,3.0,2.0,90.0,110.0,3.0,6682359,,,,,,,,,,,
249130000,7000.0,310249.0,Pudahuel,VuelodeCodornizNorte,4.0,3.0,137.0,225.0,1.0,6355152,Promoción Inmobiliaria,,,,,,,,,,
360000000,10115.0,448319.0,La Cisterna,Esmeralda&AvenidaFernandezAlbano,4.0,3.0,270.0,480.0,4.0,7064113,,,,,,,,,,,
160000000,4496.0,199253.0,La Cisterna,brisas000,3.0,1.0,150.0,331.0,4.0,7063582,,,,,,,,,,,
266925000,7500.0,332410.0,Pudahuel,AvenidaPedrodeAretxabala,4.0,3.0,129.0,228.0,2.0,6945383,Promoción Inmobiliaria,,,,,,,,,,
1299035000,36500.0,1617727.0,Lo Barnechea,ContralmiranteFernándezVial/ElTranque,6.0,5.0,344.0,702.0,5.0,12341490,Viel Propiedades dos Ltda.,,,,,,,,,,
85000000,2388.0,105853.0,Colina,LasAraucarias,2.0,1.0,52.0,91.0,,12341157,Urbalia,,,,,,,,,,
366577000,10300.0,456509.0,Colina,Santaelenalosnogalesii,3.0,3.0,135.0,135.0,2.0,12341129,Urbalia,,,,,,,,,,
444875000,12500.0,554016.0,Colina,Colina,6.0,4.0,170.0,610.0,3.0,12339449,Proyecta Propiedades - Santa Elena de Chicureo,,,,,,,,,,
87000000,2445.0,108344.0,Padre Hurtado,valledelaconcagua,3.0,1.0,65.0,90.0,2.0,12337901,Easyprop,,,,,,,,,,
462670000,13000.0,576177.0,Maipú,libertad377,5.0,6.0,217.0,596.0,5.0,12337835,Easyprop,,,,,,,,,,
88000000,2473.0,109589.0,Puente Alto,eyzaguirre,4.0,2.0,80.0,100.0,1.0,12337819,Easyprop,,,,,,,,,,
160155000,4500.0,199446.0,Padre Hurtado,rodolfojaramillo2718,3.0,3.0,84.0,169.0,2.0,12337777,Easyprop,,,,,,,,,,
77000000,2164.0,95890.0,Maipú,Olimpo,3.0,2.0,55.0,93.0,4.0,12337693,Easyprop,,,,,,,,,,
165493500,4650.0,206094.0,Maipú,elhelechosur18535,3.0,1.0,89.0,200.0,3.0,12337577,Easyprop,,,,,,,,,,
270484000,7600.0,336842.0,Maipú,alcaldejoseluisinfantelarrain,3.0,3.0,155.0,233.0,4.0,12337535,Easyprop,,,,,,,,,,
125000000,3512.0,155666.0,Pudahuel,ElRaulí8575,3.0,2.0,90.0,98.0,1.0,12336409,,,,,,,,,,,
150189800,4220.0,187036.0,Puente Alto,Alcántara,4.0,3.0,90.0,200.0,2.0,7741272,,,,,,,,,,,
473347000,13300.0,589473.0,Las Condes,Puntadeleste//LasCondes,4.0,2.0,110.0,258.0,2.0,12335775,Nexxos,,,,,,,,,,
199837850,5615.0,248864.0,Puente Alto,CiudaddelEste,5.0,3.0,178.0,264.0,1.0,12335701,Nexxos,,,,,,,,,,
155000000,4355.0,193026.0,Ñuñoa,MAP-Sevendecasaesquinaparaproyectoocomercioenñuñoa,3.0,1.0,40.0,198.0,2.0,12335402,Easyprop,,,,,,,,,,
126807170,3563.0,157917.0,Puente Alto,Map-SevendeBellaCasa4H,4.0,3.0,80.0,105.0,3.0,12335381,Easyprop,,,,,,,,,,
266925000,7500.0,332410.0,Huechuraba,MAP-SeVendeHermosaCasa3D,3.0,3.0,107.0,180.0,2.0,12335308,Easyprop,,,,,,,,,,
220000000,6182.0,273973.0,Conchalí,MAP-SevendeHermosayampliacasa5H,5.0,2.0,182.0,250.0,4.0,12335276,Easyprop,,,,,,,,,,
151257500,4250.0,188366.0,La Florida,Sevendeterrenourbanizadode450m2,6.0,3.0,450.0,450.0,,12334556,Easyprop,,,,,,,,,,
80077500,2250.0,99723.0,Puente Alto,SanHugo/NemesioVicuña,3.0,1.0,62.0,74.0,,12334482,Aleida Lama Propiedades,,,,,,,,,,
201083500,5650.0,250415.0,Puente Alto,av.canaldelaluz3640,3.0,3.0,99.0,300.0,3.0,12333894,Easyprop,,,,,,,,,,
496480500,13950.0,618282.0,La Florida,Venezuela,7.0,4.0,206.0,1000.0,6.0,12333790,Houm,,,,,,,,,,
286499500,8050.0,356786.0,Santiago,Antupiren,4.0,2.0,119.0,182.0,2.0,12332975,,,,,,,,,,,
78120050,2195.0,97285.0,Lo Espejo,Av.PadreAlbertoHurtado7404,3.0,1.0,74.0,160.0,4.0,10538738,Propiedades Roca.cl,,,,,,,,,,
130000000,3653.0,161893.0,Maipú,EduardoFreiCercanoAlfredoSilvaCarvallo,4.0,2.0,84.0,90.0,2.0,6529581,Unne,,,,,,,,,,
56000000,1573.0,69738.0,La Granja,IslaHumos8654,3.0,1.0,53.0,63.0,,10633012,,,,,,,,,,,
110329000,3100.0,137396.0,Puente Alto,Lomasdelviento,3.0,1.0,56.0,90.0,1.0,12330886,Propital,,,,,,,,,,
1352064100,37990.0,1683766.0,La Reina,Plazachileperu,6.0,3.0,295.0,1150.0,,5351609,Nativo Propiedades,,,,,,,,,,
925340000,26000.0,1152354.0,Ñuñoa,Hernancortes//pedrodevaldivia,11.0,4.0,567.0,702.0,1269.0,9275128,Unne,,,,,,,,,,
115000000,3231.0,143213.0,Maipú,CalleEleodoroRodriguezMatte,3.0,2.0,62.0,100.0,1.0,12330013,,,,,,,,,,,
150000000,4215.0,186800.0,La Florida,BosqueChileno2478,3.0,2.0,65.0,105.0,1.0,12329293,Asesoría Inmob.catalantorres,,,,,,,,,,
551645000,15500.0,686980.0,Las Condes,ManquehueSur/AlonsodeCamargo,4.0,3.0,200.0,500.0,3.0,12327338,Bofill y  Asociados Ltda,,,,,,,,,,
284720000,8000.0,354570.0,La Reina,Paulajaraquemada,3.0,1.0,88.0,275.0,,12327234,Bofill y  Asociados Ltda,,,,,,,,,,
745000000,20933.0,927771.0,Las Condes,LaForestaOriente/FranciscoBulnesCorrea,6.0,5.0,180.0,542.0,2.0,12327057,Bofill y  Asociados Ltda,,,,,,,,,,
1031398200,28980.0,1284431.0,Lo Barnechea,CaminoLosRefugios/CondominioLosQuillayes,7.0,5.0,300.0,5600.0,10.0,12326927,Bofill y  Asociados Ltda,,,,,,,,,,
391490000,11000.0,487534.0,Las Condes,JumboBilbao,3.0,2.0,122.0,226.0,2.0,12326876,Bofill y  Asociados Ltda,,,,,,,,,,
261586500,7350.0,325762.0,Providencia,ManuelMontt-EliodoroYañez,3.0,1.0,91.0,91.0,,12326791,Bofill y  Asociados Ltda,,,,,,,,,,
319954100,8990.0,398448.0,La Reina,MetroPrincipedeGales,4.0,2.0,119.0,165.0,1.0,12325852,Bofill y  Asociados Ltda,,,,,,,,,,
1204721500,33850.0,1500276.0,Lo Barnechea,CerroPandeAzucar/ManquehueOriente,6.0,7.0,520.0,832.0,,12325737,Bofill y  Asociados Ltda,,,,,,,,,,
632790200,17780.0,788033.0,Providencia,EliecerParadayhernandodeaguirre,4.0,3.0,281.0,500.0,4.0,12325630,Bofill y  Asociados Ltda,,,,,,,,,,
444875000,12500.0,554016.0,Vitacura,ElAromo/LoBeltran,5.0,4.0,130.0,150.0,2.0,12324817,Viel Propiedades dos Ltda.,,,,,,,,,,
396828500,11150.0,494182.0,Las Condes,Parnell,3.0,3.0,113.0,253.0,2.0,12323696,Sgq Propiedades,,,,,,,,,,
65841500,1850.0,81994.0,Quilicura,Salesianos,2.0,1.0,80.0,56.0,1.0,9513451,Unne,,,,,,,,,,
1281240000,36000.0,1595567.0,Vitacura,FranciscodeAguirre/Espoz,5.0,5.0,330.0,560.0,4.0,12324634,Viel Propiedades dos Ltda.,,,,,,,,,,
398608000,11200.0,496399.0,Las Condes,LosDominicos/Torremolinos,3.0,2.0,75.0,229.0,3.0,12324534,Viel Propiedades dos Ltda.,,,,,,,,,,
202863000,5700.0,252631.0,Quinta Normal,JuanaQuinel01730,6.0,2.0,299.0,390.0,6.0,12323681,,,,,,,,,,,
1263445000,35500.0,1573406.0,Las Condes,Cerrosanluis,4.0,4.0,168.0,233.0,3.0,12323629,Viel Propiedades dos Ltda.,,,,,,,,,,
82000000,2304.0,102117.0,Puente Alto,PuenteAlto,4.0,2.0,48.0,123.0,2.0,12322314,Agente Propiedades,,,,,,,,,,
109000000,3063.0,135741.0,Calera de Tango,CaleradeTango,4.0,2.0,90.0,140.0,1.0,12322145,Agente Propiedades,,,,,,,,,,
160000000,4496.0,199253.0,Melipilla,Melipilla,3.0,3.0,140.0,160.0,2.0,12322134,Agente Propiedades,,,,,,,,,,
125000000,3512.0,155666.0,Recoleta,Recoleta,4.0,2.0,100.0,245.0,6.0,12322129,Agente Propiedades,,,,,,,,,,
118000000,3316.0,146949.0,Melipilla,Melipilla,6.0,3.0,120.0,140.0,1.0,12322127,Agente Propiedades,,,,,,,,,,
65000000,1826.0,80946.0,Lampa,alcaldejosesolano,2.0,1.0,55.0,70.0,1.0,12319493,Unne,,,,,,,,,,
427044410,11999.0,531811.0,Talagante,Casa/Parcelaencondominio,3.0,3.0,181.0,5141.0,3.0,12319318,Easyprop,,,,,,,,,,
85416000,2400.0,106371.0,San Bernardo,Franciscoencinaponiente,5.0,2.0,98.0,107.0,1.0,12318063,Easyprop,,,,,,,,,,
156596000,4400.0,195014.0,La Florida,Callelasmagnoliaslaflorida,4.0,2.0,123.0,181.0,1.0,12318017,Easyprop,,,,,,,,,,
1530370000,43000.0,1905816.0,Lo Barnechea,Clubdegolflomas,4.0,3.0,480.0,1499.0,4.0,12316783,Propiedades Viel SpA,,,,,,,,,,
263010100,7390.0,327534.0,Las Condes,Isabellacatolica,3.0,2.0,83.0,144.0,,12315951,Movahome Corredores Integrados,,,,,,,,,,
491142000,13800.0,611634.0,Colina,Chicureo-colina,4.0,,270.0,4500.0,,12315843,Movahome Corredores Integrados,,,,,,,,,,
412488100,11590.0,513684.0,Colina,Chamisero,5.0,4.0,178.0,495.0,,12315619,Movahome Corredores Integrados,,,,,,,,,,
551645000,15500.0,686980.0,Colina,Rebajada!!!espectacularyampliacasaenexclusivocon...,6.0,4.0,240.0,1110.0,,12315587,Movahome Corredores Integrados,,,,,,,,,,
248774100,6990.0,309806.0,Colina,Bajodeprecio.....Hermosayacogedoracasaentranquil...,4.0,3.0,108.0,424.0,,12315482,Movahome Corredores Integrados,,,,,,,,,,
252689000,7100.0,314681.0,Colina,Imperdible....Nuevamentebajódeprecio.....Espectacul...,4.0,3.0,115.0,350.0,,12315371,Movahome Corredores Integrados,,,,,,,,,,
313192000,8800.0,390027.0,Colina,Hermosayacogedoracasaentranquiloysegurocondominio,5.0,3.0,128.0,422.0,,12315342,Movahome Corredores Integrados,,,,,,,,,,
800775000,22500.0,997229.0,Colina,Hermosayampliacasaestilomediterranea,7.0,5.0,435.0,5000.0,,12315303,Movahome Corredores Integrados,,,,,,,,,,
1096172000,30800.0,1365096.0,Las Condes,Ampliaeiluminadacasaensancarlosdeapoquindo,5.0,5.0,290.0,500.0,,12315271,Movahome Corredores Integrados,,,,,,,,,,
1060582000,29800.0,1320775.0,Las Condes,Hermosacasaestilomediterraneaenincomparableubicació...,5.0,5.0,293.0,800.0,,12315253,Movahome Corredores Integrados,,,,,,,,,,
583676000,16400.0,726869.0,Peñalolén,Excelentecasamediterraneaenexclusivocondominio,5.0,4.0,260.0,550.0,1.0,12315221,Movahome Corredores Integrados,,,,,,,,,,
462314100,12990.0,575734.0,Colina,Hermosayampliacasaestilomediterraneaenexclusivoco...,4.0,4.0,188.0,389.0,,12315160,Movahome Corredores Integrados,,,,,,,,,,
1138880000,32000.0,1418281.0,Colina,Rebajada.....Grancasamediterraneaenterrenode3.200...,7.0,4.0,345.0,3200.0,,12315128,Movahome Corredores Integrados,,,,,,,,,,
409285000,11500.0,509695.0,La Florida,Hermosaycomodacasa,3.0,3.0,325.0,325.0,3.0,12314722,Easyprop,,,,,,,,,,
222437500,6250.0,277008.0,Maipú,Ampliacasa-pasajecerrado5d+2baraucomaipu,5.0,2.0,120.0,242.0,2.0,12314712,Easyprop,,,,,,,,,,
427080000,12000.0,531856.0,Peñalolén,Ampliaycomodacasasectorresidencialpeñalolen,6.0,4.0,179.0,400.0,2.0,12314668,Easyprop,,,,,,,,,,
469788000,13200.0,585041.0,Peñalolén,Sectorprivilegiadoyexclusivocomunapeñalolen,5.0,4.0,160.0,505.0,3.0,12314641,Easyprop,,,,,,,,,,
288279000,8100.0,359002.0,Peñalolén,Comodisimacasa4d+3bestac.Bodegapeñalolen,3.0,3.0,122.0,200.0,3.0,12314623,Easyprop,,,,,,,,,,
270484000,7600.0,336842.0,Peñalolén,Comodisimaypreciosacasa4d+3b3estacionambodega.Peñalolen,4.0,3.0,110.0,220.0,2.0,12314609,Easyprop,,,,,,,,,,
306074000,8600.0,381163.0,La Florida,Preciosacasaventaaltomacul4d+3b,4.0,3.0,115.0,300.0,3.0,12314585,Easyprop,,,,,,,,,,
569440000,16000.0,709141.0,Peñalolén,Casa4d+3bbodega7estacexclusivosectordepeñalolen,4.0,3.0,237.0,2002.0,7.0,12314547,Easyprop,,,,,,,,,,
1138880000,32000.0,1418281.0,Lo Barnechea,MalllosTrapenses,5.0,5.0,350.0,750.0,2.0,12314101,Propiedades Viel SpA,,,,,,,,,,
302515000,8500.0,376731.0,Ñuñoa,Bremenconestrellasolitaria,3.0,2.0,115.0,172.0,2.0,12313527,Corredores Asociados - OpenBrokers,,,,,,,,,,
220622410,6199.0,274748.0,Padre Hurtado,lagunadelsol,4.0,3.0,135.0,260.0,3.0,12313498,Corredores Asociados - OpenBrokers,,,,,,,,,,
992961000,27900.0,1236564.0,La Reina,Helsby10000,5.0,5.0,311.0,1543.0,6.0,12313438,Corredores Asociados - OpenBrokers,,,,,,,,,,
295000000,8289.0,367372.0,Ñuñoa,Coventry/Irarrazaval,4.0,2.0,87.0,144.0,,2850318,Jaime Moris Propiedades (Providencia),,,,,,,,,,
1032110000,29000.0,1285318.0,La Reina,Helsby10000,5.0,4.0,324.0,1105.0,5.0,12313396,Corredores Asociados - OpenBrokers,,,,,,,,,,
391490000,11000.0,487534.0,Providencia,Gral.Salvo/Almte,5.0,7.0,1327.0,250.0,,12312535,Viel Propiedades dos Ltda.,,,,,,,,,,
78298000,2200.0,97507.0,La Granja,VillaPabloNeruda,3.0,1.0,120.0,65.0,,12312234,Viel Propiedades dos Ltda.,,,,,,,,,,
1089054000,30600.0,1356232.0,Las Condes,Quinchamali,6.0,5.0,402.0,1150.0,4.0,12310836,Viel Propiedades dos Ltda.,,,,,,,,,,
462670000,13000.0,576177.0,Santiago,CompañíaconRicardoCumming,15.0,3.0,367.0,237.0,,12310800,Viel Propiedades dos Ltda.,,,,,,,,,,
85000000,2388.0,105853.0,Conchalí,Lidia,3.0,1.0,67.0,160.0,,6274726,,,,,,,,,,,
587235000,16500.0,731301.0,Las Condes,Monroelagoleta,5.0,4.0,190.0,395.0,3.0,12310224,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
1245650000,35000.0,1551245.0,Colina,Carreterageneralsanmartinoriente13340/avenidachicureo,4.0,4.0,313.0,4411.0,8.0,12310143,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
370136000,10400.0,460941.0,Las Condes,Pontevedrahernandodemagallanes,3.0,2.0,110.0,225.0,3.0,12310060,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
807893000,22700.0,1006093.0,La Reina,Condominiomariamonveljuliabernstein,4.0,4.0,260.0,830.0,,12309962,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
640620000,18000.0,797783.0,Las Condes,Sanfranciscodeasís/avda.Plaza,6.0,4.0,240.0,226.0,4.0,12309817,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
1103290000,31000.0,1373960.0,Las Condes,Miradordelosdominicos,4.0,4.0,380.0,960.0,3.0,12309755,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
925340000,26000.0,1152354.0,Las Condes,Caminoelalbamirasol,4.0,2.0,300.0,1250.0,8.0,12309723,Vidal Riedel Propiedades - Las Condes.,,,,,,,,,,
120000000,3372.0,149440.0,Maipú,Champolión,2.0,2.0,70.0,160.0,,12309307,Unne,,,,,,,,,,
66000000,1854.0,82192.0,Puente Alto,PuenteAlto,3.0,1.0,70.0,114.0,1.0,12309200,,,,,,,,,,,
220000000,6182.0,273973.0,Pudahuel,Av.ElCanal,4.0,3.0,115.0,212.0,2.0,12309229,Easyprop,,,,,,,,,,
1245650000,35000.0,1551245.0,Las Condes,Manquehue/martindezamora,7.0,4.0,250.0,960.0,4.0,12309122,Hobbins Vitacura,,,,,,,,,,
925340000,26000.0,1152354.0,Providencia,Lyon/diegodealmagroppw,5.0,4.0,240.0,500.0,5.0,12309067,Hobbins Vitacura,,,,,,,,,,
1850680000,52000.0,2304707.0,Lo Barnechea,Avdaladehesa/camposdegolfladehesappw,6.0,6.0,450.0,2800.0,11.0,12309007,Hobbins Vitacura,,,,,,,,,,
661974000,18600.0,824376.0,Las Condes,Paseolosdominicosppw,6.0,5.0,180.0,373.0,,12308927,Hobbins Vitacura,,,,,,,,,,
1156675000,32500.0,1440442.0,Lo Barnechea,Panoramicasur/losmonseñores,6.0,5.0,480.0,1095.0,,12307207,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
2099810000,59000.0,2614956.0,Las Condes,Malaga/apoquindo,5.0,5.0,480.0,1240.0,10.0,12307126,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1868475000,52500.0,2326868.0,Las Condes,Laslavándulasconcaminolafuente,4.0,3.0,488.0,2421.0,8.0,12307091,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1921860000,54000.0,2393350.0,Las Condes,Av.Lascondes/puentenuevo,5.0,4.0,840.0,2300.0,9.0,12307049,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
726036000,20400.0,904154.0,Lo Barnechea,Acuadrasdelportal,6.0,3.0,250.0,649.0,6.0,12307026,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
484024000,13600.0,602770.0,Colina,Santaelenachicureo,4.0,6.0,160.0,825.0,4.0,12306478,Unne,,,,,,,,,,
484024000,13600.0,602770.0,Colina,Santaelenachicureo,4.0,6.0,220.0,825.0,4.0,12306410,Unne,,,,,,,,,,
957015100,26890.0,1191800.0,Lo Barnechea,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4.0,4.0,290.0,720.0,4.0,12306217,Welink Propiedades SpA,,,,,,,,,,
907545000,25500.0,1130193.0,Lo Barnechea,ManuelGuzmanMaturana,4.0,4.0,365.0,1182.0,6.0,12306180,Welink Propiedades SpA,,,,,,,,,,
1637140000,46000.0,2038780.0,Vitacura,Locurro,4.0,4.0,402.0,795.0,5.0,12305710,Welink Propiedades SpA,,,,,,,,,,
1633581000,45900.0,2034347.0,Vitacura,Locurro,4.0,4.0,356.0,812.0,5.0,12305690,Welink Propiedades SpA,,,,,,,,,,
1170911000,32900.0,1458171.0,Lo Barnechea,PanoramicaSur,5.0,4.0,304.0,600.0,4.0,12305656,Welink Propiedades SpA,,,,,,,,,,
1316474100,36990.0,1639445.0,Lo Barnechea,LasPataguas/ElTordillo,7.0,6.0,380.0,1012.0,6.0,12304763,Welink Propiedades SpA,,,,,,,,,,
73000000,2051.0,90909.0,La Pintana,Carmen10649,4.0,1.0,66.0,100.0,1.0,11701650,,,,,,,,,,,
1135321000,31900.0,1413849.0,Lo Barnechea,Av.ClubGolfLomasdelaDehesa.,4.0,4.0,430.0,1600.0,6.0,12303980,Welink Propiedades SpA,,,,,,,,,,
1199383000,33700.0,1493628.0,Lo Barnechea,ParquedelSol/CaminodelSol,5.0,4.0,450.0,2000.0,5.0,12303965,Welink Propiedades SpA,,,,,,,,,,
658415000,18500.0,819944.0,Lo Barnechea,Huinganal,4.0,3.0,222.0,766.0,6.0,12303797,Welink Propiedades SpA,,,,,,,,,,
782980000,22000.0,975068.0,Lo Barnechea,SectorColegioMonteTabor,5.0,5.0,210.0,500.0,,12302493,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
971607000,27300.0,1209971.0,Lo Barnechea,shoppinglaDehesa,5.0,5.0,280.0,800.0,4.0,12302460,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1423600,40.0,1773.0,Lo Barnechea,Eltranque,4.0,4.0,200.0,831.0,6.0,12302427,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1423600,40.0,1773.0,Lo Barnechea,Eltranque,4.0,4.0,200.0,731.0,,12302409,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1423600,40.0,1773.0,Lo Barnechea,Eltranque,5.0,4.0,250.0,1272.0,,12302382,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1423600,40.0,1773.0,Lo Barnechea,Eltranqueinterior,5.0,4.0,350.0,950.0,10.0,12302358,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
462670000,13000.0,576177.0,Lo Barnechea,CasiesquinaPadreAlfredoArteaga,6.0,2.0,180.0,406.0,,12301839,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
978725000,27500.0,1218836.0,Lo Barnechea,Elmolino,3.0,3.0,250.0,1200.0,,12301817,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
1103290000,31000.0,1373960.0,La Reina,Lareinaalta,6.0,5.0,470.0,1100.0,,12301769,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
2135400000,60000.0,2659278.0,Vitacura,SantaMariadeManquehue,5.0,4.0,620.0,1600.0,12.0,12301706,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
996520000,28000.0,1240996.0,Lo Barnechea,GolfdeManquehue,4.0,3.0,260.0,830.0,2.0,12301670,OSSANDON CORREDORES ASOCIADOS S.A.,,,,,,,,,,
150000000,4215.0,186800.0,Peñaflor,:lacampana455,3.0,3.0,93.0,93.0,2.0,12300552,Corredores Asociados - OpenBrokers,,,,,,,,,,
127990000,3596.0,159390.0,Maipú,Barriolasrosas,3.0,2.0,61.0,176.0,3.0,12300401,Nexxos,,,,,,,,,,
255322660,7174.0,317961.0,La Florida,RojasMagallanes/Paraguay,4.0,3.0,174.0,209.0,2.0,12299564,Urbalia,,,,,,,,,,
75000000,2107.0,93400.0,El Bosque,AvenidaLoMartínez,4.0,2.0,140.0,162.0,2.0,8474824,Intermedia Propiedades,,,,,,,,,,
67000000,1883.0,83437.0,Cerrillos,Cerrillos,4.0,1.0,100.0,106.0,2.0,7383581,Intermedia Propiedades,,,,,,,,,,
154900000,4352.0,192902.0,Ñuñoa,ñuble(l5-l6),3.0,1.0,100.0,100.0,2.0,8419824,Intermedia Propiedades,,,,,,,,,,
100719700,2830.0,125429.0,La Reina,MunicipalidaddeLaReina,3.0,1.0,110.0,220.0,1.0,12299091,Unne,,,,,,,,,,
86092210,2419.0,107213.0,Puente Alto,RicardoFonseca945,2.0,1.0,98.0,169.0,1.0,10529549,,,,,,,,,,,
